"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "Ensembl_ID" "Gene.name"
"ENSG00000158796.17" -0.0353167123454883 5.20307064732229 -1.28681365337638 0.198435852309556 0.406904427565582 -5.93500313131042 "ENSG00000158796.17" "DEDD"
"ENSG00000179832.17" 0.0565137959125588 5.69888291807623 1.28675008254708 0.198458008013122 0.406904427565582 -5.95396557749947 "ENSG00000179832.17" "MROH1"
"ENSG00000183354.12" -0.048263190259088 5.21501136488777 -1.28673510791762 0.198463227234126 0.406904427565582 -5.91118028518341 "ENSG00000183354.12" "KIAA2026"
"ENSG00000250073.3" 0.0765490728490179 -1.84464553902264 1.28625310187712 0.198631278137293 0.407203075604269 -5.34130423168703 "ENSG00000250073.3" "AP000866.2"
"ENSG00000137760.15" 0.0477186045552949 3.43035412130133 1.28566578807983 0.198836185260111 0.407516774251086 -5.67504761837236 "ENSG00000137760.15" "ALKBH8"
"ENSG00000108639.8" 0.0557386563705204 8.05159680881352 1.2856423889057 0.1988443521705 0.407516774251086 -5.97565374681975 "ENSG00000108639.8" "SYNGR2"
"ENSG00000181227.3" -0.0772347536041638 -1.6355700229753 -1.28562186449831 0.1988515159159 0.407516774251086 -5.34357246352664 "ENSG00000181227.3" "DLSTP1"
"ENSG00000268858.2" 0.0599727259472913 2.58787250525153 1.28545224618934 0.198910725947634 0.40756043243269 -5.56451407556572 "ENSG00000268858.2" "AL118506.1"
"ENSG00000189180.16" 0.0425544671558002 6.05343609381594 1.28543245421454 0.198917635732625 0.40756043243269 -5.96186422421544 "ENSG00000189180.16" "ZNF33A"
"ENSG00000146904.9" -0.0548626675784272 4.26219007687568 -1.28528785785011 0.198968122624488 0.407572083065634 -5.82587349330836 "ENSG00000146904.9" "EPHA1"
"ENSG00000269887.1" 0.104093570080474 0.780173649814745 1.28528208862245 0.198970137187613 0.407572083065634 -5.38727388567529 "ENSG00000269887.1" "AL391001.1"
"ENSG00000242588.6" -0.103215515192961 -0.102374164191947 -1.28522363767247 0.198990548582737 0.407572083065634 -5.38074285228852 "ENSG00000242588.6" "AC108010.1"
"ENSG00000280332.1" 0.0798757575216263 0.756600625010937 1.28511050456038 0.199030059645068 0.407607107850975 -5.38688205344191 "ENSG00000280332.1" "AC020917.4"
"ENSG00000167705.12" 0.0679740699598614 2.01326628932894 1.28493293219529 0.199092087309078 0.407665459218926 -5.55115569848317 "ENSG00000167705.12" "RILP"
"ENSG00000004468.13" -0.133007840699375 1.45041146751776 -1.28490060810358 0.199103379934117 0.407665459218926 -5.5728262685527 "ENSG00000004468.13" "CD38"
"ENSG00000145708.11" 0.103225766674337 -1.59995301569845 1.28465240706181 0.199190106150158 0.407765607852445 -5.34170060407288 "ENSG00000145708.11" "CRHBP"
"ENSG00000148219.17" -0.122537508253307 3.92199237165543 -1.28459093166025 0.199211591108185 0.407765607852445 -5.5609964046169 "ENSG00000148219.17" "ASTN2"
"ENSG00000187017.17" -0.158848482461714 3.79362549794811 -1.28456815741938 0.199219550878427 0.407765607852445 -5.63598101295904 "ENSG00000187017.17" "ESPN"
"ENSG00000196466.10" 0.0530145301078817 2.55610090043409 1.28418272376489 0.199354298170404 0.407995496244323 -5.51497592063502 "ENSG00000196466.10" "ZNF799"
"ENSG00000187479.8" -0.0976700639538035 2.35589301711731 -1.28407849844961 0.199390746707237 0.408003574020376 -5.54402686195394 "ENSG00000187479.8" "C11orf96"
"ENSG00000145632.15" 0.0826412591284296 6.66841781772846 1.28404314778183 0.199403110263202 0.408003574020376 -5.97138130419254 "ENSG00000145632.15" "PLK2"
"ENSG00000135926.15" 0.0467646943798172 7.00769073138399 1.28384013879485 0.199474121562716 0.40810296096543 -5.98338923047939 "ENSG00000135926.15" "TMBIM1"
"ENSG00000161940.11" -0.0641628808862462 3.83137144836528 -1.28297099767808 0.199778350961077 0.408679411458786 -5.71038044654884 "ENSG00000161940.11" "BCL6B"
"ENSG00000122515.15" -0.0418575972979074 6.90436352976929 -1.28283242289814 0.199826888269192 0.408709879667793 -5.98455231601982 "ENSG00000122515.15" "ZMIZ2"
"ENSG00000185697.16" -0.0974830080107658 3.50489791496098 -1.28280016606403 0.199838187809857 0.408709879667793 -5.81269869938052 "ENSG00000185697.16" "MYBL1"
"ENSG00000272902.2" -0.061990919369704 -0.0887744450525101 -1.28269874460662 0.199873718701817 0.408736585984781 -5.3869343516017 "ENSG00000272902.2" "TBC1D8-AS1"
"ENSG00000081870.12" 0.0472757819012291 4.39592343967692 1.28257101449514 0.199918472854832 0.408782145506879 -5.85884909721935 "ENSG00000081870.12" "HSPB11"
"ENSG00000168014.17" -0.0487277537765793 5.35699980657518 -1.28218828136238 0.20005261899724 0.408992176930537 -5.92316851088097 "ENSG00000168014.17" "C2CD3"
"ENSG00000267871.6" 0.0677829395486029 -0.498736964791446 1.28214964532151 0.200066164402407 0.408992176930537 -5.37885593629038 "ENSG00000267871.6" "ZNF460-AS1"
"ENSG00000164347.18" 0.0470680797068841 4.55799768880344 1.28207955904078 0.200090737655231 0.408996441500712 -5.79797336073064 "ENSG00000164347.18" "GFM2"
"ENSG00000284024.4" -0.0337848489368069 4.44436129798129 -1.28193707360802 0.200140701890517 0.408997408813637 -5.88617451501285 "ENSG00000284024.4" "AC069544.2"
"ENSG00000197162.10" 0.0504255161240943 3.65673609146931 1.28189967896559 0.200153816283937 0.408997408813637 -5.67534666749645 "ENSG00000197162.10" "ZNF785"
"ENSG00000125650.4" 0.0483262219443232 1.87014106585555 1.28186269559277 0.200166787062052 0.408997408813637 -5.47414237227857 "ENSG00000125650.4" "PSPN"
"ENSG00000137501.17" 0.107385121113079 6.22829603562281 1.28178019245601 0.200195724709059 0.408997408813637 -5.82529867926452 "ENSG00000137501.17" "SYTL2"
"ENSG00000134909.18" 0.0677165382612852 6.4639190934364 1.28175760715502 0.200203646946768 0.408997408813637 -5.94799041801755 "ENSG00000134909.18" "ARHGAP32"
"ENSG00000272325.2" 0.0750047173531994 -0.700651451863557 1.28160619657588 0.200256763098846 0.409059973859142 -5.38890405888814 "ENSG00000272325.2" "NUDT3"
"ENSG00000089818.18" 0.0409474530211975 5.13909405915417 1.28148914081677 0.200297834341217 0.409097923750484 -5.89613344631171 "ENSG00000089818.18" "NECAP1"
"ENSG00000142230.13" -0.0360498947791301 6.78550413571862 -1.2812138058473 0.20039446513594 0.409249329877888 -5.98671050269565 "ENSG00000142230.13" "SAE1"
"ENSG00000280195.1" 0.0672730863056092 -0.591411189489166 1.28114296841348 0.200419331555263 0.409254159910984 -5.3782120410381 "ENSG00000280195.1" "AC245140.2"
"ENSG00000138002.16" -0.0372117403908323 5.02743496106073 -1.28103357223277 0.200457737875897 0.409266211566893 -5.90731000016091 "ENSG00000138002.16" "IFT172"
"ENSG00000001460.18" -0.0411478459271484 3.50251302400877 -1.28094711914777 0.20048809324279 0.409266211566893 -5.72618831525077 "ENSG00000001460.18" "STPG1"
"ENSG00000267419.2" 0.0499788141404857 -0.182872773033664 1.28093388744958 0.200492739446944 0.409266211566893 -5.38556357146909 "ENSG00000267419.2" "ZNF56"
"ENSG00000174628.16" 0.05834576179539 3.50743380143587 1.28069368744005 0.200577097426785 0.409392464145254 -5.63440998756244 "ENSG00000174628.16" "IQCK"
"ENSG00000242372.9" 0.0467193740421488 5.87171018028079 1.28008632571119 0.200790517923461 0.409782084828535 -5.97171348618101 "ENSG00000242372.9" "EIF6"
"ENSG00000144724.20" -0.0702248298548822 5.20628493589042 -1.27961281809926 0.200957018577197 0.410035886213207 -5.87669448026189 "ENSG00000144724.20" "PTPRG"
"ENSG00000140259.7" 0.0350287837408132 5.45277612798518 1.27958425062127 0.200967067055876 0.410035886213207 -5.91146182048994 "ENSG00000140259.7" "MFAP1"
"ENSG00000169245.6" 0.13089941253727 4.55614312644317 1.27954034362966 0.200982511853461 0.410035886213207 -5.94381055666019 "ENSG00000169245.6" "CXCL10"
"ENSG00000185112.6" -0.0658047211011388 2.94618862437034 -1.27941532397808 0.201026493727612 0.410079617307964 -5.62952527617019 "ENSG00000185112.6" "FAM43A"
"ENSG00000279204.1" -0.0953245773343399 -1.75010838652745 -1.27924836948442 0.201085239230827 0.410153451960333 -5.34988123819145 "ENSG00000279204.1" "AC134043.3"
"ENSG00000171960.12" -0.0418925784624946 4.16576395268791 -1.27868800944983 0.201282502204095 0.410509772380363 -5.85425642689208 "ENSG00000171960.12" "PPIH"
"ENSG00000152457.18" -0.0366994415683761 4.37818732356138 -1.27838297223146 0.201389943542689 0.410682844842968 -5.88855940748417 "ENSG00000152457.18" "DCLRE1C"
"ENSG00000188649.15" -0.0662674466043458 -1.00554777034414 -1.27828289379235 0.201425202665061 0.410708697990148 -5.36157363115752 "ENSG00000188649.15" "CC2D2B"
"ENSG00000161970.15" 0.0617390581266717 4.60440428816451 1.27818969598647 0.201458041692026 0.410717010022836 -5.88187168151715 "ENSG00000161970.15" "RPL26"
"ENSG00000169188.5" 0.0406911250237174 5.44950058305434 1.27814315381986 0.201474442677795 0.410717010022836 -5.95172602669598 "ENSG00000169188.5" "APEX2"
"ENSG00000127472.11" -0.106876674827359 -0.479994356842999 -1.27783724984421 0.201582264392688 0.410890757007085 -5.38283936523154 "ENSG00000127472.11" "PLA2G5"
"ENSG00000213399.3" -0.0762433775917517 -1.63581002465124 -1.27763697820811 0.201652876786116 0.410971167519655 -5.35922012375124 "ENSG00000213399.3" "RPS2P17"
"ENSG00000179593.16" -0.235813143362598 2.60284271218668 -1.27756032803127 0.201679907121357 0.410971167519655 -5.47345134894841 "ENSG00000179593.16" "ALOX15B"
"ENSG00000105289.15" 0.0814055909739269 5.62146070126143 1.277533124836 0.201689500840139 0.410971167519655 -5.83913774898392 "ENSG00000105289.15" "TJP3"
"ENSG00000116871.15" -0.0460904248367964 6.5665376363001 -1.27737605450285 0.201744901165939 0.411038004078201 -5.99049442239311 "ENSG00000116871.15" "MAP7D1"
"ENSG00000234171.3" 0.0517448045775026 2.24987968349139 1.27718132677761 0.20181359906697 0.411043603888859 -5.59267811163313 "ENSG00000234171.3" "RNASEH1-AS1"
"ENSG00000273271.1" 0.0546589903658143 0.321346530457119 1.27708944631696 0.201846019460559 0.411043603888859 -5.40390211986418 "ENSG00000273271.1" "AP000254.2"
"ENSG00000274460.1" 0.0876889451946015 -0.380513787884514 1.27704573895331 0.201861443115813 0.411043603888859 -5.38401523588518 "ENSG00000274460.1" "AC092119.2"
"ENSG00000104140.7" -0.106816256991922 4.37409957238387 -1.2769781475513 0.201885296774382 0.411043603888859 -5.87532374056211 "ENSG00000104140.7" "RHOV"
"ENSG00000051009.11" 0.0356523277681378 5.15794805563835 1.27696371185623 0.201890391537261 0.411043603888859 -5.90728275590485 "ENSG00000051009.11" "FAM160A2"
"ENSG00000153044.10" -0.0500086916102029 3.31470624065985 -1.27690462680577 0.201911245291993 0.411043603888859 -5.73498944407382 "ENSG00000153044.10" "CENPH"
"ENSG00000179918.19" 0.0538098586564182 7.1214378016497 1.27690366774705 0.201911583799645 0.411043603888859 -5.98918997472589 "ENSG00000179918.19" "SEPHS2"
"ENSG00000175854.14" 0.0483851056407509 4.35627595527455 1.27685589142566 0.201928447368977 0.411043603888859 -5.82285894574176 "ENSG00000175854.14" "SWI5"
"ENSG00000130528.12" -0.0982691139978638 -0.169511622638129 -1.27668100619862 0.201990185235754 0.411071946114827 -5.36576264016498 "ENSG00000130528.12" "HRC"
"ENSG00000090054.15" -0.0332512227742496 6.43397268433345 -1.27666110240824 0.201997212531866 0.411071946114827 -5.98337339721332 "ENSG00000090054.15" "SPTLC1"
"ENSG00000116016.14" -0.0645672023538237 7.08153937696765 -1.27661438696553 0.20201370673699 0.411071946114827 -5.99108656613084 "ENSG00000116016.14" "EPAS1"
"ENSG00000117691.10" 0.0637009417359282 6.21713717400613 1.27656038238283 0.202032775803851 0.411071946114827 -5.98187230312728 "ENSG00000117691.10" "NENF"
"ENSG00000280239.1" 0.072949303441101 -0.199421682471584 1.27613971543141 0.202181358664839 0.411328249596878 -5.39112375855489 "ENSG00000280239.1" "AC011498.7"
"ENSG00000204308.8" 0.04092770202453 5.51889356494255 1.27599433474917 0.202232726799773 0.411357115015746 -5.95360824358871 "ENSG00000204308.8" "RNF5"
"ENSG00000132356.11" -0.0591940692951498 5.72667608402312 -1.27591884524537 0.202259403667121 0.411357115015746 -5.96883959792929 "ENSG00000132356.11" "PRKAA1"
"ENSG00000144579.8" -0.0362385772442204 7.00901095686891 -1.27590754331557 0.20226339782196 0.411357115015746 -5.98978555645873 "ENSG00000144579.8" "CTDSP1"
"ENSG00000198879.12" -0.0785213443083039 4.19685835865052 -1.27574125996679 0.202322169788884 0.411427457507775 -5.84566963887497 "ENSG00000198879.12" "SFMBT2"
"ENSG00000134899.23" -0.0681602423891553 0.669665026905995 -1.27561595227551 0.202366467360904 0.411427457507775 -5.42264210372046 "ENSG00000134899.23" "ERCC5"
"ENSG00000158552.13" 0.046780676629373 4.39186041934043 1.27560763793107 0.202369406818496 0.411427457507775 -5.87449372776223 "ENSG00000158552.13" "ZFAND2B"
"ENSG00000267383.7" 0.104112972913652 0.336786266390748 1.27555372395726 0.202388468348475 0.411427457507775 -5.43509384684784 "ENSG00000267383.7" "AC011447.3"
"ENSG00000152102.18" 0.0397725375398847 6.89454701320613 1.27538470923354 0.202448232762194 0.411502956803619 -5.99421381799521 "ENSG00000152102.18" "FAM168B"
"ENSG00000165699.15" 0.0374667486240048 5.31661108823334 1.27524148694602 0.20249888692624 0.411559923501448 -5.9155303725916 "ENSG00000165699.15" "TSC1"
"ENSG00000212123.4" 0.09760169188611 0.412286901086044 1.27491871057698 0.202613078811236 0.41171571204025 -5.4205194993392 "ENSG00000212123.4" "PRR22"
"ENSG00000113387.12" 0.0612814672901747 7.75633152022966 1.27489685511197 0.202620812539712 0.41171571204025 -5.9900752889756 "ENSG00000113387.12" "SUB1"
"ENSG00000100811.14" -0.0262846402851018 7.0011531955298 -1.27468030648944 0.202697451614653 0.411825430067842 -5.99525202492204 "ENSG00000100811.14" "YY1"
"ENSG00000117245.13" -0.0686528561583323 0.387797672267659 -1.27452345675145 0.202752975764973 0.411892228662272 -5.40923863283098 "ENSG00000117245.13" "KIF17"
"ENSG00000184677.18" -0.0429486519919102 5.25187735831146 -1.27445802653985 0.202776141065131 0.411893282744316 -5.91585881765064 "ENSG00000184677.18" "ZBTB40"
"ENSG00000164172.20" 0.0490481021569007 5.20278022932823 1.27426408322953 0.202844817248012 0.411986771201211 -5.88856423025341 "ENSG00000164172.20" "MOCS2"
"ENSG00000120963.12" 0.0503043716479601 6.33901762900091 1.2739827874983 0.20294445545603 0.412143116998022 -5.99272998415293 "ENSG00000120963.12" "ZNF706"
"ENSG00000127554.13" 0.0759461391515761 2.75326747443605 1.27383283333746 0.202997585542489 0.412204988930088 -5.58877758840924 "ENSG00000127554.13" "GFER"
"ENSG00000260007.3" -0.0747177138130358 -0.595023086510187 -1.27355483481196 0.203096109715739 0.41234637070701 -5.39269320918376 "ENSG00000260007.3" "AC107871.1"
"ENSG00000119203.14" -0.032655920228402 5.65012830739974 -1.27350844427691 0.20311255416561 0.41234637070701 -5.97681427952035 "ENSG00000119203.14" "CPSF3"
"ENSG00000167565.13" 0.0491454835948062 5.50447732652089 1.27318286264827 0.203227993193252 0.412427053459109 -5.91430393666003 "ENSG00000167565.13" "SERTAD3"
"ENSG00000105613.10" -0.121792442351326 -0.0411333170522588 -1.27317760588539 0.203229857436483 0.412427053459109 -5.4576794092 "ENSG00000105613.10" "MAST1"
"ENSG00000137821.12" -0.0688569439144531 2.36831992370217 -1.27317729795832 0.203229966639235 0.412427053459109 -5.53091677719387 "ENSG00000137821.12" "LRRC49"
"ENSG00000129048.7" -0.107347954301379 0.140196807494145 -1.27314054829143 0.203242999788541 0.412427053459109 -5.40513333635363 "ENSG00000129048.7" "ACKR4"
"ENSG00000127366.5" -0.0965730012180006 -1.4337943018802 -1.27277415197801 0.20337297437442 0.412640739568451 -5.36387017476603 "ENSG00000127366.5" "TAS2R5"
"ENSG00000234602.9" -0.22618218001538 -0.685747873343749 -1.27271580226024 0.203393678811918 0.412640739568451 -5.36038414795193 "ENSG00000234602.9" "MCIDAS"
"ENSG00000081692.12" 0.0508374907834597 3.19540732745301 1.2725870499386 0.203439369891923 0.412663049173313 -5.74437039870197 "ENSG00000081692.12" "JMJD4"
"ENSG00000073861.3" -0.130887487235171 -0.41263746836829 -1.2725569494972 0.203450052888558 0.412663049173313 -5.40885735313122 "ENSG00000073861.3" "TBX21"
"ENSG00000162298.19" 0.0425330588971864 6.49704095255901 1.27246493287449 0.203482713193989 0.412668955627895 -5.98935178429791 "ENSG00000162298.19" "SYVN1"
"ENSG00000224138.1" -0.0556557511221254 -0.715227750057403 -1.27242090143399 0.203498343029833 0.412668955627895 -5.38208557045999 "ENSG00000224138.1" "AC000123.1"
"ENSG00000145388.15" 0.0341925713308546 4.90840648833046 1.27214127013187 0.203597624153134 0.412788225259668 -5.86467086385679 "ENSG00000145388.15" "METTL14"
"ENSG00000179144.5" -0.0897718672442593 3.19258618968553 -1.27212740041454 0.203602549417444 0.412788225259668 -5.66578883210587 "ENSG00000179144.5" "GIMAP7"
"ENSG00000138798.13" 0.179511613752031 2.24897657898435 1.27166028504641 0.203768477107988 0.413050512449309 -5.47199216299016 "ENSG00000138798.13" "EGF"
"ENSG00000162881.6" -0.0939628590630662 -0.177604823562389 -1.27163534407399 0.20377733935604 0.413050512449309 -5.42606374990659 "ENSG00000162881.6" "OXER1"
"ENSG00000266412.5" -0.044302707470532 7.81564946752888 -1.27154850362494 0.20380819846831 0.413061240327989 -5.99578567321399 "ENSG00000266412.5" "NCOA4"
"ENSG00000198755.11" -0.0454436547757364 9.17442640900343 -1.27149263555288 0.203828053218809 0.413061240327989 -5.96010514485346 "ENSG00000198755.11" "RPL10A"
"ENSG00000025708.14" 0.08628300797844 6.12270314303875 1.2713185941009 0.203889914211933 0.413107093960835 -5.99280472144528 "ENSG00000025708.14" "TYMP"
"ENSG00000184436.12" 0.0525967971890449 4.59984474369692 1.271176596045 0.203940395890371 0.413107093960835 -5.87171740156407 "ENSG00000184436.12" "THAP7"
"ENSG00000157538.14" 0.0328761877700838 5.65917396256389 1.27114298693241 0.203952345586993 0.413107093960835 -5.96890191787897 "ENSG00000157538.14" "VPS26C"
"ENSG00000185641.6" 0.0877613816610772 1.66761200521945 1.27101353703764 0.203998376174474 0.413107093960835 -5.52711313175192 "ENSG00000185641.6" "AC034236.1"
"ENSG00000238113.7" -0.123259701003098 1.10989295607537 -1.27095085793942 0.204020666712588 0.413107093960835 -5.46077000999732 "ENSG00000238113.7" "LINC01410"
"ENSG00000279696.1" -0.0675520055026566 -0.800109179103119 -1.27091924041182 0.204031911512428 0.413107093960835 -5.38827677875527 "ENSG00000279696.1" "AP001273.1"
"ENSG00000105053.11" 0.0344021559636163 5.25378608015029 1.27077997878968 0.204081445398789 0.413107093960835 -5.91932571015545 "ENSG00000105053.11" "VRK3"
"ENSG00000261211.1" 0.0908785754797539 0.944494901925169 1.270768146875 0.204085654289549 0.413107093960835 -5.42275404772706 "ENSG00000261211.1" "AL031123.2"
"ENSG00000168907.13" 0.136673099659492 1.90410967413552 1.27075265385479 0.204091165617417 0.413107093960835 -5.41641666623987 "ENSG00000168907.13" "PLA2G4F"
"ENSG00000162076.13" 0.0633789979941204 4.84297882954373 1.27072721455653 0.204100215367295 0.413107093960835 -5.8377394802796 "ENSG00000162076.13" "FLYWCH2"
"ENSG00000178935.5" 0.0882708432374568 5.53413692445086 1.27072634454407 0.204100524869808 0.413107093960835 -5.72603443658977 "ENSG00000178935.5" "ZNF552"
"ENSG00000123213.23" 0.044508538129338 5.46859361511139 1.27053206302336 0.204169648098484 0.413201019207214 -5.96558259183768 "ENSG00000123213.23" "NLN"
"ENSG00000121753.12" -0.138382847808615 4.34991672416316 -1.27037316865243 0.204226193646421 0.413269471522151 -5.63827718506781 "ENSG00000121753.12" "ADGRB2"
"ENSG00000186810.8" -0.135778962352048 1.39688233129392 -1.27028020435227 0.204259282029677 0.413290446273865 -5.50389002360655 "ENSG00000186810.8" "CXCR3"
"ENSG00000169385.3" 0.0956329020594615 -0.946001626489969 1.27003347063511 0.204347119837982 0.413394011711595 -5.3922573776703 "ENSG00000169385.3" "RNASE2"
"ENSG00000177990.12" -0.109824257586666 0.309994296261779 -1.27000874217574 0.204355924747028 0.413394011711595 -5.41981437681798 "ENSG00000177990.12" "DPY19L2"
"ENSG00000235505.7" -0.0772920608236479 0.731997929999901 -1.26967201532466 0.204475848492374 0.413581950300701 -5.4366599473109 "ENSG00000235505.7" "CASP4LP"
"ENSG00000080200.10" -0.116975860418688 3.23532008768787 -1.26962019593758 0.204494308283165 0.413581950300701 -5.69094421620018 "ENSG00000080200.10" "CRYBG3"
"ENSG00000119950.21" 0.0604562094282457 5.45418959588151 1.26952958742355 0.204526588969136 0.413601245293602 -5.95896896560807 "ENSG00000119950.21" "MXI1"
"ENSG00000276293.4" -0.0494040305245909 6.75494032198061 -1.26932921901906 0.204597986493789 0.413654708233579 -5.99602923722425 "ENSG00000276293.4" "PIP4K2B"
"ENSG00000166578.10" 0.0659884305019512 1.56197726882772 1.26932774150574 0.204598513045375 0.413654708233579 -5.44003405095253 "ENSG00000166578.10" "IQCD"
"ENSG00000273576.1" -0.102982161534602 1.77149415104061 -1.26914353207527 0.204664168759704 0.413727892805663 -5.4725863468742 "ENSG00000273576.1" "AC009283.1"
"ENSG00000214530.9" -0.0871684572249221 7.39425723300134 -1.26909854424772 0.20468020560069 0.413727892805663 -5.96636260777208 "ENSG00000214530.9" "STARD10"
"ENSG00000070444.15" 0.0349226376628531 4.43203482462434 1.26869916845417 0.204822611480679 0.413949816053559 -5.85461216672223 "ENSG00000070444.15" "MNT"
"ENSG00000158352.16" -0.0710402813384303 3.48181383433991 -1.26866299102224 0.204835514871455 0.413949816053559 -5.69025997278155 "ENSG00000158352.16" "SHROOM4"
"ENSG00000285813.1" -0.0689499612857962 -0.964557401387042 -1.26817077988083 0.205011130444911 0.414258686871685 -5.38875116874458 "ENSG00000285813.1" "AP000813.1"
"ENSG00000081237.20" -0.112126745043815 5.21425332421895 -1.26805445220794 0.205052650901537 0.414296557942363 -5.94898775414482 "ENSG00000081237.20" "PTPRC"
"ENSG00000170385.10" -0.0599728317031705 6.00993693347134 -1.26773706904706 0.205165964573979 0.414460331114731 -5.96685261067389 "ENSG00000170385.10" "SLC30A1"
"ENSG00000130544.12" 0.0411622059171659 3.52545391286684 1.26764928156185 0.205197314933178 0.414460331114731 -5.72431327691611 "ENSG00000130544.12" "ZNF557"
"ENSG00000165698.16" 0.0563720299760018 3.15119927459255 1.26763596223708 0.205202071788441 0.414460331114731 -5.63620859280217 "ENSG00000165698.16" "SPACA9"
"ENSG00000280789.2" 0.055314777607717 3.65377751151678 1.26755911074614 0.205229520049315 0.414469743577276 -5.6912633039193 "ENSG00000280789.2" "PAGR1"
"ENSG00000183751.15" 0.0494538432007046 5.8071262888129 1.26747337100986 0.205260145987826 0.414485570692414 -5.97355410402296 "ENSG00000183751.15" "TBL3"
"ENSG00000183423.12" 0.0963127767686058 -1.07654537650441 1.26736867922093 0.205297546045017 0.414510146167001 -5.37020234722493 "ENSG00000183423.12" "LRIT3"
"ENSG00000262903.1" 0.0913979187487094 -1.3908457567907 1.26726538775911 0.205334450710673 0.414510146167001 -5.38897238099433 "ENSG00000262903.1" "AC027796.4"
"ENSG00000133985.3" 0.0761912942039595 5.11690523132395 1.26724793423539 0.205340687099443 0.414510146167001 -5.86885204252664 "ENSG00000133985.3" "TTC9"
"ENSG00000143486.16" 0.0499450045130523 6.0466454450172 1.26711389552539 0.205388585604938 0.414560825100723 -5.98961882313362 "ENSG00000143486.16" "EIF2D"
"ENSG00000159023.22" -0.0599952912500727 5.72920810052816 -1.26655332641041 0.205588992145459 0.414919284192366 -5.97232803344731 "ENSG00000159023.22" "EPB41"
"ENSG00000133019.12" -0.120731043363251 0.252812801966769 -1.26624826863435 0.205698111747388 0.415063061997697 -5.61428855890627 "ENSG00000133019.12" "CHRM3"
"ENSG00000285130.2" -0.0744722443513999 -1.93068964997179 -1.2662265720559 0.205705874249354 0.415063061997697 -5.37285680785533 "ENSG00000285130.2" "AL358113.1"
"ENSG00000143878.10" 0.0582182730939262 8.62850288338259 1.26597703452293 0.205795167962464 0.415197173033977 -6.00070732170448 "ENSG00000143878.10" "RHOB"
"ENSG00000186017.14" -0.0407674395541608 3.36087042802096 -1.26582952992837 0.205847963795003 0.415257627052297 -5.72219247548467 "ENSG00000186017.14" "ZNF566"
"ENSG00000204514.10" 0.0671186986991401 4.30591822844628 1.26571859745044 0.205887675982126 0.415291676917258 -5.73933973048714 "ENSG00000204514.10" "ZNF814"
"ENSG00000272812.1" 0.0745635487651821 -1.71576274446564 1.26551784772375 0.205959555585296 0.415390596250319 -5.37250289187802 "ENSG00000272812.1" "AC004908.2"
"ENSG00000213621.3" -0.0699602137224404 -1.13894243947364 -1.2653037541585 0.206036233140833 0.415499169349759 -5.38773832158721 "ENSG00000213621.3" "RPSAP54"
"ENSG00000146859.6" -0.0462356260984871 4.21840226854038 -1.26511106064844 0.206105264025375 0.415592299566909 -5.82562980267328 "ENSG00000146859.6" "TMEM140"
"ENSG00000100227.18" 0.0361089726848496 6.62782680333345 1.264819652636 0.206209690532843 0.415756773241475 -6.00701119112557 "ENSG00000100227.18" "POLDIP3"
"ENSG00000170638.10" 0.0603025372665966 4.86669643572864 1.26452209243527 0.206316361388491 0.415925734973829 -5.94124567007002 "ENSG00000170638.10" "TRABD"
"ENSG00000115255.12" 0.15925549740008 5.19477247776033 1.26428258194154 0.206402251442154 0.415993596429211 -5.58968744800907 "ENSG00000115255.12" "REEP6"
"ENSG00000138796.17" 0.0433827474851372 6.21258797320054 1.26427218086763 0.20640598192532 0.415993596429211 -5.99580765424967 "ENSG00000138796.17" "HADH"
"ENSG00000175224.16" 0.030761473855752 6.55954272077243 1.26423689205863 0.206418639090259 0.415993596429211 -6.00495363208121 "ENSG00000175224.16" "ATG13"
"ENSG00000133027.18" 0.0610133325433879 3.06941203296238 1.26359452820615 0.206649136709721 0.416411976343496 -5.69595005508416 "ENSG00000133027.18" "PEMT"
"ENSG00000261236.8" 0.0688340772046807 5.76250265223932 1.26344169062555 0.206704006536973 0.416476400896694 -6.00211037119 "ENSG00000261236.8" "BOP1"
"ENSG00000142856.17" -0.0427322111289543 3.8645154551794 -1.2633388614899 0.206740928920453 0.416504653877404 -5.8093909187605 "ENSG00000142856.17" "ITGB3BP"
"ENSG00000227507.3" -0.141472307295436 2.05843944594174 -1.2629508018817 0.206880310881144 0.416739294972449 -5.63114946066868 "ENSG00000227507.3" "LTB"
"ENSG00000173801.17" 0.054729188631466 8.81643044259321 1.26279485046015 0.206936344230458 0.416806005411247 -5.9866567218955 "ENSG00000173801.17" "JUP"
"ENSG00000048028.11" -0.0436831910221542 4.70077069839909 -1.26270311328327 0.206969310552607 0.416826245192206 -5.91823183412729 "ENSG00000048028.11" "USP28"
"ENSG00000268543.1" -0.0673453037137235 -1.53452711254989 -1.26247359918192 0.207051804585443 0.416946215876886 -5.37032778869195 "ENSG00000268543.1" "AC012313.4"
"ENSG00000130348.11" 0.0465828720888348 4.63553334963329 1.2623572672143 0.207093626797124 0.416984267041525 -5.92149821495271 "ENSG00000130348.11" "QRSL1"
"ENSG00000180764.13" -0.0698971277420772 -0.398535115813011 -1.26210983224015 0.207182601934207 0.417117241972476 -5.41409654151784 "ENSG00000180764.13" "PIPSL"
"ENSG00000165632.8" 0.0358449800452751 4.23005115341648 1.26202176836744 0.207214275521964 0.417134835992638 -5.84391786723938 "ENSG00000165632.8" "TAF3"
