"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "Ensembl_ID" "Gene.name"
"ENSG00000104883.8" 0.138613893784422 1.82166135342662 1.26864543195183 0.205901764464316 0.241537034734899 -6.74638286514759 "ENSG00000104883.8" "PEX11G"
"ENSG00000276529.1" -0.170187610780014 -0.236884358547267 -1.26858434265964 0.205923523098708 0.241546560540514 -6.6351458329331 "ENSG00000276529.1" "AP001505.1"
"ENSG00000253710.4" 0.10095607191259 2.90650299930061 1.26847943752301 0.205960891876728 0.241574394438988 -6.87805781347969 "ENSG00000253710.4" "ALG11"
"ENSG00000235823.3" 0.140375356466489 3.48033297937307 1.2672906105028 0.206384716447252 0.242055474008164 -6.97641284194341 "ENSG00000235823.3" "OLMALINC"
"ENSG00000167637.18" 0.0804964882585066 3.12658283841253 1.26713595348257 0.206439899518233 0.242104162386931 -6.92405091217075 "ENSG00000167637.18" "ZNF283"
"ENSG00000111911.7" -0.0865923568766043 5.66245665618146 -1.26691079017025 0.206520259176314 0.242182368421618 -7.22321664934722 "ENSG00000111911.7" "HINT3"
"ENSG00000164329.13" -0.0629554272219295 5.83814664522228 -1.26668603721735 0.206600495181212 0.242260419104505 -7.22676062790023 "ENSG00000164329.13" "TENT2"
"ENSG00000127415.13" 0.114385159793678 3.28945118722258 1.26656645855262 0.206643193624802 0.242294445699362 -6.95259562540929 "ENSG00000127415.13" "IDUA"
"ENSG00000177173.5" -0.176990718327336 -1.38538653089397 -1.26609024800304 0.206813300068248 0.242477847048109 -6.59371449518324 "ENSG00000177173.5" "NAP1L4P1"
"ENSG00000178104.19" 0.138433355296328 6.32990614994462 1.26597335675747 0.206855070250146 0.242510766479138 -7.23999807382717 "ENSG00000178104.19" "PDE4DIP"
"ENSG00000275066.5" -0.0738796340963743 5.91118771310799 -1.26571703624694 0.206946685982271 0.242602115133175 -7.23189290575598 "ENSG00000275066.5" "SYNRG"
"ENSG00000072134.15" 0.101824451206832 4.38903771991328 1.26470458239234 0.207308853645178 0.243010596790638 -7.11494760905056 "ENSG00000072134.15" "EPN2"
"ENSG00000196411.10" 0.104165262293235 6.68675426556677 1.26433976190522 0.207439467999436 0.243147612027665 -7.24120478992182 "ENSG00000196411.10" "EPHB4"
"ENSG00000143546.10" 0.409939940647413 2.18883254069896 1.26373538899461 0.207655980035283 0.243385286374488 -6.84820338211945 "ENSG00000143546.10" "S100A8"
"ENSG00000138615.6" 0.320905842632347 6.58913457220661 1.26353748481244 0.207726913570885 0.24345231380717 -7.2261095717227 "ENSG00000138615.6" "CILP"
"ENSG00000120075.5" 0.297646327032808 0.337664343445345 1.26343767140581 0.207762695766203 0.243478138338862 -6.65187150820016 "ENSG00000120075.5" "HOXB5"
"ENSG00000205426.10" -0.479736640191925 1.94713324804766 -1.26322769127244 0.20783798642102 0.243550256550396 -6.83316999080759 "ENSG00000205426.10" "KRT81"
"ENSG00000203280.4" -0.236400724135426 -1.70226148651124 -1.26122012926462 0.20855882550245 0.244378786534826 -6.59250405081104 "ENSG00000203280.4" "KIAA1671-AS1"
"ENSG00000166311.10" 0.0872658452740822 5.16823253042519 1.26094506344915 0.208657733094961 0.244478506936019 -7.19636647029014 "ENSG00000166311.10" "SMPD1"
"ENSG00000167840.13" -0.0818036424636368 3.14465490836929 -1.26059807221999 0.208782552290812 0.244608572046211 -6.94376372422504 "ENSG00000167840.13" "ZNF232"
"ENSG00000119630.14" -0.143201202016091 3.12487555017408 -1.26023003667749 0.20891500103798 0.244747558101843 -6.93343092564571 "ENSG00000119630.14" "PGF"
"ENSG00000114861.23" -0.0897447765274526 6.18413791439819 -1.25901548558394 0.209352528950367 0.245243907681722 -7.24129016740853 "ENSG00000114861.23" "FOXP1"
"ENSG00000105136.21" 0.0891786842757663 3.18082783271434 1.25874015835289 0.209451805220416 0.245334871827592 -6.94501315701527 "ENSG00000105136.21" "ZNF419"
"ENSG00000158985.14" -0.0670186168745905 6.12154964304437 -1.25871271072066 0.209461704046969 0.245334871827592 -7.24670616615642 "ENSG00000158985.14" "CDC42SE2"
"ENSG00000170412.18" 0.19014094089576 4.80072768252946 1.25868489249449 0.209471736874081 0.245334871827592 -7.13496390276377 "ENSG00000170412.18" "GPRC5C"
"ENSG00000075618.18" 0.141008965353639 5.69906993506717 1.25778378257311 0.209796917647526 0.245699478175979 -7.23884349041156 "ENSG00000075618.18" "FSCN1"
"ENSG00000221923.9" -0.144771672932566 3.49262833617542 -1.25761074415062 0.209859403583284 0.245756406827793 -6.99258824088949 "ENSG00000221923.9" "ZNF880"
"ENSG00000112651.12" -0.102222683786386 -0.0125188320088953 -1.25750360408537 0.209898099750514 0.245784638882621 -6.65080212024729 "ENSG00000112651.12" "MRPL2"
"ENSG00000162739.14" 0.224676772476603 1.5169476437434 1.2574671508564 0.209911266881516 0.245784638882621 -6.74308952171325 "ENSG00000162739.14" "SLAMF6"
"ENSG00000170835.16" 0.262712244824032 -0.666057300239748 1.25711189918069 0.210039617498503 0.24591866632617 -6.63205034811043 "ENSG00000170835.16" "CEL"
"ENSG00000167799.10" -0.211933024067392 2.03284984887514 -1.25657016204365 0.210235454453122 0.246131685207512 -6.80462019924827 "ENSG00000167799.10" "NUDT8"
"ENSG00000159228.13" -0.137665481744913 4.55956498888136 -1.25632643393043 0.210323605087191 0.246218611256477 -7.15886896740859 "ENSG00000159228.13" "CBR1"
"ENSG00000244313.3" -0.108872774313899 3.13431935256613 -1.25604776318119 0.21042442663091 0.246320358232654 -6.94936450967499 "ENSG00000244313.3" "AC024293.1"
"ENSG00000186472.20" -0.182987849587909 4.22400817441212 -1.25429226250327 0.211060366723525 0.247038631916393 -7.08879905266185 "ENSG00000186472.20" "PCLO"
"ENSG00000105127.9" 0.057539399892085 5.05885211964164 1.2542769390153 0.211065923898078 0.247038631916393 -7.20138524931981 "ENSG00000105127.9" "AKAP8"
"ENSG00000273108.1" 0.246329243221827 -1.6316894900551 1.25355709626626 0.211327100180255 0.247319379960137 -6.60358025048379 "ENSG00000273108.1" "AL121929.2"
"ENSG00000132300.19" 0.0661112255441765 5.88230943311902 1.25353886231746 0.211333718949619 0.247319379960137 -7.24825713382323 "ENSG00000132300.19" "PTCD3"
"ENSG00000065923.10" 0.177791423418577 5.45820862486904 1.25326964915572 0.211431458614448 0.247417414173802 -7.22850775445063 "ENSG00000065923.10" "SLC9A7"
"ENSG00000183307.4" 0.189127155865278 0.322285661921878 1.2528481250186 0.211584561895744 0.247580217741511 -6.66985977351148 "ENSG00000183307.4" "TMEM121B"
"ENSG00000111837.12" -0.18280173984081 0.704542160140263 -1.25227128306294 0.211794209448653 0.247809159248536 -6.68249954843291 "ENSG00000111837.12" "MAK"
"ENSG00000275494.1" -0.142339681953189 -0.0312327088279485 -1.25206958500406 0.21186755028431 0.247878595791084 -6.65404760477695 "ENSG00000275494.1" "AC133552.5"
"ENSG00000169592.15" 0.084056891744142 4.78000666507723 1.25128441380962 0.21215322782485 0.248196434243075 -7.18014519468919 "ENSG00000169592.15" "INO80E"
"ENSG00000163666.10" 0.11290200438153 -0.0713084555443828 1.25091998498375 0.212285917169802 0.248335262813366 -6.65710797555072 "ENSG00000163666.10" "HESX1"
"ENSG00000196502.12" -0.144808057186734 3.76335177308387 -1.24985285777516 0.212674807684758 0.248773761238012 -7.03365790365763 "ENSG00000196502.12" "SULT1A1"
"ENSG00000182985.18" 0.137797388311946 5.34586261235206 1.24968444815419 0.212736228076827 0.24882917286149 -7.22425171007041 "ENSG00000182985.18" "CADM1"
"ENSG00000271833.1" -0.156537361420305 -1.53610407235442 -1.24848446215385 0.213174246324082 0.249325039730953 -6.61289025435061 "ENSG00000271833.1" "AL445222.1"
"ENSG00000102103.17" 0.100622238486403 5.21340175924036 1.24739581400208 0.213572190796975 0.249773974590942 -7.22363830471205 "ENSG00000102103.17" "PQBP1"
"ENSG00000112081.17" 0.0529683564178764 8.07104044769384 1.24697111168605 0.21372758274299 0.249939202242396 -7.22898772826714 "ENSG00000112081.17" "SRSF3"
"ENSG00000164902.14" 0.0518114900959814 5.56111491016694 1.24613294223308 0.21403449680417 0.25028159071033 -7.23888435331357 "ENSG00000164902.14" "PHAX"
"ENSG00000135439.11" 0.129233043306296 1.80084349457825 1.24588204055384 0.214126432150676 0.250372564852487 -6.78118555041325 "ENSG00000135439.11" "AGAP2"
"ENSG00000225449.3" 0.333959145627617 0.631150419773021 1.2451227327825 0.214404832256398 0.25068154106767 -6.68279911157747 "ENSG00000225449.3" "RAB6C-AS1"
"ENSG00000123472.12" -0.0880980268605569 6.0033654981244 -1.24405885247175 0.214795345731505 0.251121550481925 -7.26142763870924 "ENSG00000123472.12" "ATPAF1"
"ENSG00000268201.1" 0.169801164947724 -1.49373452395564 1.24388956096756 0.214857534331319 0.251177675943366 -6.61949355256656 "ENSG00000268201.1" "AC020915.1"
"ENSG00000203485.14" -0.13264442127934 6.53570582312613 -1.24335283302076 0.215054785708876 0.251391653585874 -7.26881136383636 "ENSG00000203485.14" "INF2"
"ENSG00000280383.1" -0.164161889787348 -1.06014793449562 -1.24331428040305 0.215068959128969 0.251391653585874 -6.63299509777427 "ENSG00000280383.1" "Z95331.1"
"ENSG00000113739.10" -0.345986302011967 7.50125808828807 -1.24294836766054 0.215203516423454 0.251517410226412 -7.2507698559488 "ENSG00000113739.10" "STC2"
"ENSG00000101782.15" 0.0655712531916661 6.12075090974222 1.24294447546554 0.215204948030662 0.251517410226412 -7.26733079819833 "ENSG00000101782.15" "RIOK3"
"ENSG00000171811.14" -0.30466186684809 -0.363522310687918 -1.2427822119874 0.215264637099147 0.251570569954668 -6.65001810582192 "ENSG00000171811.14" "CFAP46"
"ENSG00000256616.3" -0.180853278130632 -0.0599542069398737 -1.24269223952426 0.215297738893402 0.25159265330833 -6.65931333403795 "ENSG00000256616.3" "AP002414.2"
"ENSG00000172469.16" -0.101263331105232 4.53222624052629 -1.24233003877995 0.215431033622768 0.251731809493491 -7.15829543774723 "ENSG00000172469.16" "MANEA"
"ENSG00000173011.12" 0.0670384796795886 5.64718123441746 1.24223940952347 0.215464395764445 0.251754183492815 -7.24825431907752 "ENSG00000173011.12" "TADA2B"
"ENSG00000136193.17" 0.124362745119262 6.43304951150213 1.24210633070583 0.215513391088703 0.251787123780971 -7.26885368858523 "ENSG00000136193.17" "SCRN1"
"ENSG00000211747.3" 0.254583247677856 -1.37919339815683 1.24208560965395 0.215521020637994 0.251787123780971 -6.62556307131672 "ENSG00000211747.3" "TRBV20-1"
"ENSG00000166387.13" 0.110416930728464 5.37917901018379 1.24173651811025 0.215649586572079 0.251920706271228 -7.2418200763092 "ENSG00000166387.13" "PPFIBP2"
"ENSG00000266777.1" -0.152240201783109 -1.30865838033159 -1.24110271825336 0.215883149056786 0.252176919466083 -6.62780894732339 "ENSG00000266777.1" "SH3GL1P1"
"ENSG00000170445.16" 0.06625907628072 5.67128235661868 1.24069545861607 0.21603332563926 0.252335700745033 -7.25468317737118 "ENSG00000170445.16" "HARS1"
"ENSG00000102854.16" 0.471075748006734 -0.759053156595598 1.24035847896944 0.216157643790229 0.252464259375411 -6.67060590396119 "ENSG00000102854.16" "MSLN"
"ENSG00000151532.14" 0.0577103863500366 4.43487981451352 1.23959192645066 0.216440632606637 0.252778110392097 -7.15121697439771 "ENSG00000151532.14" "VTI1A"
"ENSG00000213906.10" -0.153264755371923 -0.335623201953473 -1.23933176118642 0.216536739024773 0.252873676966092 -6.65920422784333 "ENSG00000213906.10" "LTB4R2"
"ENSG00000173163.10" 0.0668248397683078 4.4342863544955 1.23923115199464 0.216573912879685 0.252900413464238 -7.15721209577672 "ENSG00000173163.10" "COMMD1"
"ENSG00000235280.2" 0.19954073110682 0.526820916977905 1.23707523348935 0.217371609657699 0.253815175280031 -6.69523545327062 "ENSG00000235280.2" "MCF2L-AS1"
"ENSG00000272933.1" 0.12528805032833 0.713093104447479 1.23606156935357 0.217747403054682 0.254226657940875 -6.70107469887054 "ENSG00000272933.1" "AL391121.1"
"ENSG00000184178.16" 0.0607755587325309 4.46494203833217 1.23604724002205 0.217752718703804 0.254226657940875 -7.16129254987075 "ENSG00000184178.16" "SCFD2"
"ENSG00000126500.3" -0.197927317963421 -1.93540726293343 -1.2351289428317 0.218093568721951 0.254594464027694 -6.6220679379235 "ENSG00000126500.3" "FLRT1"
"ENSG00000175536.7" -0.109658541976132 1.27500761171912 -1.23512103536268 0.218096505461474 0.254594464027694 -6.7415173854989 "ENSG00000175536.7" "LIPT2"
"ENSG00000133794.20" -0.0979692134900501 3.86827835167762 -1.23489182293944 0.218181644653673 0.254677065080156 -7.07719007607055 "ENSG00000133794.20" "ARNTL"
"ENSG00000121807.6" -0.21379967902501 1.93822166379351 -1.23460134442162 0.218289575210949 0.254786257187368 -6.81255936539413 "ENSG00000121807.6" "CCR2"
"ENSG00000128394.17" -0.117467188744001 3.13041959757358 -1.23365200171011 0.218642583566829 0.25518146936093 -6.97164091357472 "ENSG00000128394.17" "APOBEC3F"
"ENSG00000169246.16" -0.125125042947862 0.383749071543957 -1.23264778126303 0.219016447113548 0.255600968293888 -6.6954711055872 "ENSG00000169246.16" "NPIPB3"
"ENSG00000154710.18" -0.0890409993817427 0.830950371426819 -1.23087184872868 0.219678744203884 0.256357003267773 -6.72073385766523 "ENSG00000154710.18" "RABGEF1"
"ENSG00000156374.16" -0.0714591416413111 3.12138477286415 -1.2306370862957 0.219766402151343 0.25644240008581 -6.9691829616274 "ENSG00000156374.16" "PCGF6"
"ENSG00000014123.10" 0.0783268647371944 5.77343416474189 1.23012793595484 0.219956600639876 0.256647430919879 -7.27099854483987 "ENSG00000014123.10" "UFL1"
"ENSG00000244468.1" 0.67013999461819 1.99770088754313 1.22904585389727 0.220361218684047 0.257102605014042 -6.81394661731575 "ENSG00000244468.1" "AC093001.1"
"ENSG00000235084.3" -0.0989344513732375 -1.27288362150159 -1.22567524786183 0.221625018303296 0.258560088213536 -6.64842772003264 "ENSG00000235084.3" "CHCHD2P6"
"ENSG00000175826.12" -0.0814061564748751 4.97304064914249 -1.22453203515334 0.222054847946996 0.259036698783231 -7.23246109936671 "ENSG00000175826.12" "CTDNEP1"
"ENSG00000182957.16" 0.0976012378708582 5.52531772070168 1.22451090819479 0.222062796997674 0.259036698783231 -7.26483636399317 "ENSG00000182957.16" "SPATA13"
"ENSG00000187720.14" 0.250246057051426 6.36771130269785 1.22436971590146 0.222115926083184 0.259081610040785 -7.26042686570003 "ENSG00000187720.14" "THSD4"
"ENSG00000270562.1" -0.184260007439881 -0.929933324655861 -1.22320181662074 0.222555745041416 0.259577530485909 -6.66018592852545 "ENSG00000270562.1" "AC097634.1"
"ENSG00000188687.17" -0.123139345852571 -0.401294499398432 -1.2231477582805 0.222576118050023 0.259584197733699 -6.67646647010115 "ENSG00000188687.17" "SLC4A5"
"ENSG00000090612.22" -0.0780530109148891 5.01860199183254 -1.22307159440701 0.222604824269073 0.259600582249921 -7.23110912646602 "ENSG00000090612.22" "ZNF268"
"ENSG00000111224.14" -0.0947559932758288 4.02586014568664 -1.2223994102848 0.222858286649826 0.259879056811633 -7.10165618916125 "ENSG00000111224.14" "PARP11"
"ENSG00000083223.18" -0.077189552006379 5.69720337068758 -1.22230688595576 0.222893191337647 0.259902647427814 -7.28019022432589 "ENSG00000083223.18" "TUT7"
"ENSG00000108788.12" -0.0816398121116233 5.43281752051582 -1.22071621645669 0.223493885509139 0.260585925362235 -7.26727859226246 "ENSG00000108788.12" "MLX"
"ENSG00000111907.21" -0.165691011949439 5.34648998386564 -1.22058036002316 0.223545243785098 0.260628649376465 -7.26626105845706 "ENSG00000111907.21" "TPD52L1"
"ENSG00000070047.13" 0.0892507493793513 5.4946782163002 1.21978736956772 0.223845190289589 0.260961174645794 -7.27309197871792 "ENSG00000070047.13" "PHRF1"
"ENSG00000129535.13" -0.0857074993274359 0.764325917829922 -1.21892857440058 0.224170353937427 0.261323052628564 -6.72748185808397 "ENSG00000129535.13" "NRL"
"ENSG00000165171.11" 0.184637903567446 0.9913139791092 1.218748811062 0.22423846032488 0.261385242254439 -6.74254743827378 "ENSG00000165171.11" "METTL27"
"ENSG00000278916.1" 0.110466706744407 -0.982261507660047 1.21851681019039 0.224326379796611 0.261470517445066 -6.66435763876595 "ENSG00000278916.1" "CEP83-DT"
"ENSG00000228784.9" -0.199047385380963 -1.03838235551654 -1.21680126637628 0.224977275391002 0.262211932380234 -6.66747018236491 "ENSG00000228784.9" "LINC00954"
"ENSG00000101004.15" -0.119147606268123 3.67750205305114 -1.21640135226833 0.22512920209529 0.262355658607572 -7.08243375394702 "ENSG00000101004.15" "NINL"
"ENSG00000100503.26" 0.0816773674366038 6.05223083036633 1.21639867750683 0.22513021848105 0.262355658607572 -7.29660112409321 "ENSG00000100503.26" "NIN"
"ENSG00000188747.8" 0.177295062500279 2.74329343204607 1.21590713868112 0.22531705492149 0.262556112883381 -6.93756457534242 "ENSG00000188747.8" "NOXA1"
"ENSG00000133226.17" -0.0579287466256106 6.653154401843 -1.21545373167442 0.225489496084931 0.262739767444751 -7.30249723555879 "ENSG00000133226.17" "SRRM1"
"ENSG00000143815.15" -0.106196743647626 5.46473159219379 -1.21514006906144 0.225608844731469 0.262861538651342 -7.28001474448421 "ENSG00000143815.15" "LBR"
"ENSG00000139505.11" -0.0736182246046502 5.48655203533536 -1.21495670643477 0.225678635251294 0.26292555643571 -7.27577412626241 "ENSG00000139505.11" "MTMR6"
"ENSG00000156466.10" -0.20798232003929 -0.773505936547905 -1.21461685645343 0.225808028196798 0.263059000683647 -6.6739859835396 "ENSG00000156466.10" "GDF6"
"ENSG00000108953.17" 0.0705785136021859 8.99415995958836 1.21430021689223 0.225928632083577 0.263182189083941 -7.22956181066838 "ENSG00000108953.17" "YWHAE"
"ENSG00000130600.19" -0.236966201539817 4.23284002301355 -1.21405682641208 0.226021367808991 0.263272900050315 -7.13663167803531 "ENSG00000130600.19" "H19"
"ENSG00000235863.4" 0.123879386543059 3.15710730813185 1.21374592099589 0.226139867601406 0.263393607463403 -7.00536517404984 "ENSG00000235863.4" "B3GALT4"
"ENSG00000182670.13" 0.0845790019836752 8.46015237513167 1.21311520507021 0.226380398422003 0.263656423781949 -7.25726674044865 "ENSG00000182670.13" "TTC3"
"ENSG00000157551.19" 0.192625138749062 1.06244087942367 1.21298263723994 0.226430978063022 0.263697991351537 -6.7544408175221 "ENSG00000157551.19" "KCNJ15"
"ENSG00000138032.21" 0.0707678441199304 4.63099613906347 1.2125181224906 0.226608272059516 0.263878916461133 -7.21056421902654 "ENSG00000138032.21" "PPM1B"
"ENSG00000116539.14" 0.096787170848156 7.26129127426714 1.21249753447458 0.226616132311774 0.263878916461133 -7.29724351453289 "ENSG00000116539.14" "ASH1L"
"ENSG00000143387.14" 0.17406795240141 7.57909163540461 1.21242106194966 0.226645330299183 0.263895565375638 -7.29052110266358 "ENSG00000143387.14" "CTSK"
"ENSG00000180806.5" 0.130892979216978 2.47307584939123 1.21227269711407 0.226701985206711 0.263944179594797 -6.89242246213619 "ENSG00000180806.5" "HOXC9"
"ENSG00000221886.4" 0.0908556739200033 2.8616123129874 1.2113270538518 0.227063329524402 0.264347507342844 -6.94796585722395 "ENSG00000221886.4" "ZBED8"
"ENSG00000187984.13" 0.127026995779834 -0.448783721855451 1.2095118925254 0.227758087732218 0.265138917564435 -6.69071358887515 "ENSG00000187984.13" "ANKRD19P"
"ENSG00000267254.7" -0.120555697526065 1.96913157817057 -1.20860191314068 0.228106958329305 0.265527593754211 -6.84205633109905 "ENSG00000267254.7" "ZNF790-AS1"
"ENSG00000149292.17" -0.111824286484774 4.13239491844631 -1.2078806984659 0.228383731886371 0.265832299910588 -7.14236959328977 "ENSG00000149292.17" "TTC12"
"ENSG00000044524.11" -0.229375508984591 2.32500912619811 -1.205811302448 0.229179220401546 0.266740696098559 -6.87439543448874 "ENSG00000044524.11" "EPHA3"
"ENSG00000012061.16" 0.0699025285612125 5.48208283224244 1.20559024990794 0.229264311574346 0.266822198862744 -7.29117627088097 "ENSG00000012061.16" "ERCC1"
"ENSG00000033030.15" 0.0572291659128341 4.91348146769982 1.20463417649916 0.229632599713725 0.267233259315972 -7.24651897224633 "ENSG00000033030.15" "ZCCHC8"
"ENSG00000205838.14" 0.211659946222534 -0.353539105204161 1.20453437951027 0.229671066828186 0.267260464165178 -6.69714554337159 "ENSG00000205838.14" "TTC23L"
"ENSG00000173145.11" 0.0646764561167945 4.58711273209006 1.20436380014382 0.229736827954792 0.267319424473249 -7.21386939856341 "ENSG00000173145.11" "NOC3L"
"ENSG00000107819.13" 0.0871518971540324 5.75699330496445 1.2039573436866 0.229893577890877 0.267484243727849 -7.30133571731876 "ENSG00000107819.13" "SFXN3"
"ENSG00000196862.10" -0.163856867951692 -0.36930405156821 -1.20386636597489 0.229928673933248 0.267507504698927 -6.6989768770237 "ENSG00000196862.10" "RGPD4"
"ENSG00000177954.14" -0.094092158159512 9.33298212466569 -1.20365842545553 0.230008904570864 0.267583270418719 -7.22454220391498 "ENSG00000177954.14" "RPS27"
"ENSG00000189377.9" 0.401651092345311 1.43957666177927 1.20278578237848 0.230345818990027 0.267957622340385 -6.81225335542644 "ENSG00000189377.9" "CXCL17"
"ENSG00000185619.18" 0.0646845677522379 5.41352754644336 1.20270892846775 0.230375508050175 0.267974558194972 -7.28753878692593 "ENSG00000185619.18" "PCGF3"
"ENSG00000113296.14" -0.289176727619962 4.56848647795881 -1.20196571117054 0.230662758029432 0.26829106898662 -7.1708996223391 "ENSG00000113296.14" "THBS4"
"ENSG00000119760.16" -0.044114364529559 5.33763460465469 -1.20163877047282 0.230789200204913 0.268420509904729 -7.28730806317827 "ENSG00000119760.16" "SUPT7L"
"ENSG00000121068.14" -0.142198599055976 3.06980651695327 -1.20057180833079 0.231202185821729 0.268883177693128 -6.98854053686268 "ENSG00000121068.14" "TBX2"
"ENSG00000123572.17" 0.21380881074097 2.13535192810309 1.2000908009381 0.231388540571016 0.269082235197194 -6.84623025571785 "ENSG00000123572.17" "NRK"
"ENSG00000183431.12" 0.0469379743990235 6.47278665871507 1.19926693728165 0.231707976241385 0.269436016493412 -7.32284755758365 "ENSG00000183431.12" "SF3A3"
"ENSG00000136381.13" -0.0739753991741816 6.21395312135727 -1.1991779958248 0.231742480251884 0.269458447199391 -7.31981851817017 "ENSG00000136381.13" "IREB2"
"ENSG00000100523.16" -0.0906741802134121 4.30514755516583 -1.19905869052073 0.231788769402362 0.269494577226104 -7.18130896701736 "ENSG00000100523.16" "DDHD1"
"ENSG00000065357.20" 0.100737604751643 4.42706707793696 1.19900291555003 0.231810411746882 0.269502048211174 -7.20436527930015 "ENSG00000065357.20" "DGKA"
"ENSG00000183513.9" -0.0476323255559565 4.7216319357894 -1.19845115725132 0.232024588180196 0.269733343042957 -7.23405089114341 "ENSG00000183513.9" "COA5"
"ENSG00000161040.16" 0.128980457419425 0.0509682300521917 1.19807470862597 0.232170795667794 0.269885597405638 -6.72335226310802 "ENSG00000161040.16" "FBXL13"
"ENSG00000115947.14" 0.0599741351146363 5.16876940616974 1.19762136407064 0.232346955851894 0.270072647837034 -7.27477794905403 "ENSG00000115947.14" "ORC4"
"ENSG00000234171.3" 0.0943703506871145 2.07399455120477 1.19616730409064 0.232912617399978 0.270712387896772 -6.87047768478772 "ENSG00000234171.3" "RNASEH1-AS1"
"ENSG00000104897.10" 0.0928044728044348 5.47266255740377 1.19609841237415 0.232939442184999 0.270725799628488 -7.30215494360778 "ENSG00000104897.10" "SF3A2"
"ENSG00000144815.16" 0.123681343513756 5.10353082110938 1.19542915999699 0.233200147865112 0.271011011734843 -7.26009887242074 "ENSG00000144815.16" "NXPE3"
"ENSG00000121406.9" -0.109703934185149 3.50707688382203 -1.19534401390559 0.233233331255774 0.271031791212586 -7.06731161601975 "ENSG00000121406.9" "ZNF549"
"ENSG00000163399.16" 0.111289199048285 7.72489915404956 1.19523379098415 0.233276292670487 0.271063929896798 -7.30190979429359 "ENSG00000163399.16" "ATP1A1"
"ENSG00000134452.20" 0.0569278099866866 6.04175382976205 1.19489689624191 0.233407638626879 0.271198759281024 -7.32480038836966 "ENSG00000134452.20" "FBH1"
"ENSG00000135506.16" 0.0889041003573885 7.68903645170055 1.19469444944774 0.233486592429993 0.271272699982131 -7.30649456641199 "ENSG00000135506.16" "OS9"
"ENSG00000119661.15" 0.0845595458794759 4.50206047949205 1.1937510194771 0.233854779453551 0.271682649977163 -7.19380505378374 "ENSG00000119661.15" "DNAL1"
"ENSG00000140319.11" 0.0718650858843874 7.68890484684595 1.19345124952915 0.233971855644619 0.271800835322173 -7.30846282474156 "ENSG00000140319.11" "SRP14"
"ENSG00000104892.17" 0.286441631070808 1.00118313769488 1.1922260225283 0.234450807040229 0.272339361414671 -6.79158587450165 "ENSG00000104892.17" "KLC3"
"ENSG00000172794.20" 0.134103575043634 1.72108474745365 1.19171868769229 0.234649333005315 0.272552094494828 -6.82791553486068 "ENSG00000172794.20" "RAB37"
"ENSG00000109861.17" -0.141329052293193 6.3912043829481 -1.19013696125905 0.235269050112044 0.273253993477238 -7.33201122377817 "ENSG00000109861.17" "CTSC"
"ENSG00000011105.14" 0.0897655754818176 6.34398886786677 1.18968132413812 0.235447783981076 0.27344365259599 -7.33266231448781 "ENSG00000011105.14" "TSPAN9"
"ENSG00000182768.9" 0.0870903354089716 3.76634321523141 1.18947330333417 0.235529416963268 0.273520523495931 -7.11711324572196 "ENSG00000182768.9" "NGRN"
"ENSG00000250790.4" -0.168375734058529 -0.041426583573232 -1.18742513484649 0.236334250468566 0.274437182667766 -6.73287472113704 "ENSG00000250790.4" "AC127070.2"
"ENSG00000144535.20" -0.0583658537242311 4.48688392953558 -1.18731113732329 0.236379103567484 0.274471271440616 -7.22151873354595 "ENSG00000144535.20" "DIS3L2"
"ENSG00000148187.18" -0.0563606864486852 4.99719210933565 -1.1870222557998 0.236492793099935 0.274585279834336 -7.27682886146988 "ENSG00000148187.18" "MRRF"
"ENSG00000135966.13" 0.0455587724732593 5.5304445403756 1.18661956123909 0.236651338777575 0.274751351103877 -7.31182845125088 "ENSG00000135966.13" "TGFBRAP1"
"ENSG00000225178.5" 0.0982727863936255 0.868038823569127 1.18626507456535 0.236790967030476 0.274895438979861 -6.77378945090447 "ENSG00000225178.5" "RPSAP58"
"ENSG00000234618.1" -0.0838912900825848 -1.09533768655904 -1.18608071357219 0.236863607891582 0.274961746042328 -6.69923828073146 "ENSG00000234618.1" "RPSAP9"
"ENSG00000254419.1" -0.192704597261609 -1.76229426042602 -1.1857221783496 0.23700492128885 0.275107757304157 -6.68178237381686 "ENSG00000254419.1" "AL139349.1"
"ENSG00000186615.11" -0.11277866725106 2.08771310426728 -1.18555490612368 0.23707087063387 0.275166274971916 -6.87200101238827 "ENSG00000186615.11" "KTN1-AS1"
"ENSG00000183655.13" -0.0984512694907744 3.59429138810953 -1.18521295465102 0.237205730269021 0.275303262134338 -7.10030476765142 "ENSG00000183655.13" "KLHL25"
"ENSG00000246982.7" 0.150549454897005 -0.925147715415083 1.18517682844071 0.237219980996676 0.275303262134338 -6.7055905734887 "ENSG00000246982.7" "Z84485.1"
"ENSG00000230530.2" -0.135640958093968 -1.45258602809639 -1.18493485570366 0.237315447828369 0.275392039164755 -6.69061520729792 "ENSG00000230530.2" "LIMD1-AS1"
"ENSG00000171681.12" 0.0694280709069659 7.00315649643624 1.18490412096077 0.237327575730995 0.275392039164755 -7.33495252559209 "ENSG00000171681.12" "ATF7IP"
"ENSG00000169021.6" 0.0823765611710643 5.906158122558 1.1847880764227 0.237373370778938 0.275427133770032 -7.33284298621675 "ENSG00000169021.6" "UQCRFS1"
